Date,Open,High,Low,Close,Volume,Adj Close,Price
02/05/2011,1365.209961,1370.579956,1311.800049,1345.199951,4114534200,1345.199951,-0.014657093
01/04/2011,1329.47998,1364.560059,1294.699951,1363.609985,4042194000,1363.609985,0.025671695
01/03/2011,1328.640015,1332.280029,1249.050049,1325.829956,4046691700,1325.829956,-0.002114989
01/02/2011,1289.140015,1344.069946,1289.140015,1327.219971,3182974200,1327.219971,0.029539038
03/01/2011,1257.619995,1302.670044,1257.619995,1286.119995,4816605000,1286.119995,0.022661853
01/12/2010,1186.599976,1262.599976,1186.599976,1257.640015,3762922700,1257.640015,0.059868566
01/11/2010,1185.709961,1227.079956,1173,1180.550049,4354084200,1180.550049,-0.004351749
01/10/2010,1143.48999,1196.140015,1131.869995,1183.26001,4432102300,1183.26001,0.034779509
01/09/2010,1049.719971,1157.160034,1049.719971,1141.199951,3993981400,1141.199951,0.087147032
02/08/2010,1107.530029,1129.23999,1039.699951,1049.329956,4080773600,1049.329956,-0.052549431
01/07/2010,1031.099976,1120.949951,1010.909973,1101.599976,4704026600,1101.599976,0.068373583
01/06/2010,1087.300049,1131.22998,1028.329956,1030.709961,5235174000,1030.709961,-0.052046432
03/05/2010,1188.579956,1205.130005,1040.780029,1089.410034,6626699400,1089.410034,-0.083435634
01/04/2010,1171.22998,1219.800049,1170.689941,1186.689941,5847150900,1186.689941,0.013199765
01/03/2010,1105.359985,1180.689941,1105.359985,1169.430054,4702951700,1169.430054,0.05796308
01/02/2010,1073.890015,1112.420044,1044.5,1104.48999,4658238400,1104.48999,0.028494515
04/01/2010,1116.560059,1150.449951,1071.589966,1073.869995,5071601500,1073.869995,-0.038233558
